V1,V2,V3,V4,V5,V7,V8,V9,V10,intro1,consent,intro2,salience,multilat1,multilat2,abe,party,interest,screentime1_1,screentime1_2,screentime1_3,screentime1_4,screener_1,screener_2,screener_3,screener_4,screener_5,prompt,txhxs.time_1,txhxs.time_2,txhxs.time_3,txhxs.time_4,txhxs,txfxs.time_1,txfxs.time_2,txfxs.time_3,txfxs.time_4,txfxs,cxhxs.time_1,cxhxs.time_2,cxhxs.time_3,cxhxs.time_4,cxhxs,cxfxs.time_1,cxfxs.time_2,cxfxs.time_3,cxfxs.time_4,cxfxs,txhxe.time_1,txhxe.time_2,txhxe.time_3,txhxe.time_4,txhxe,txfxe.time_1,txfxe.time_2,txfxe.time_3,txfxe.time_4,txfxe,cxhxe.time_1,cxhxe.time_2,cxhxe.time_3,cxhxe.time_4,cxhxe,cxfxe.time_1,cxfxe.time_2,cxfxe.time_3,cxfxe.time_4,cxfxe,countryfav,policyfav,peoplefav,trumpfav,intro3,age,sex,area,education,income,comment
R_r6yqZwEsDSKFvhv,Default Response Set,Anonymous,NA,NA,0,2017-05-01 06:52:35,2017-05-01 06:59:02,1,1,1,1,5,2,5,4,7,2,14.483,50.272,51.156,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.014,0,1,NA,NA,NA,NA,NA,4,4,3,5,1,2,2,7,3,5,この調査に対しては、特にありませんが、日米の関係には悲しさを覚えます。
R_WD8QU2iJyoAuL5f,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:00:26,2017-05-01 07:04:10,1,1,1,1,1,1,2,2,7,2,21.913,23.093,25.213,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29.141,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,1,3,2,3,5,3,
R_3PI6Ml0pqd3ELwV,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:09:44,2017-05-01 07:12:11,1,1,1,1,2,1,1,4,4,5,11.833,15.722,18.747,3,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.131,3.483,6.812,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,1,1,1,3,5,7,
R_2vhUtPtTcoWb7bs,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:07:49,2017-05-01 07:13:52,1,1,1,1,1,2,2,2,7,5,28.709,43.837,44.6,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37.096,0,1,2,3,3,3,1,1,2,4,5,2,
R_2q2ekC4Y6CgPNID,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:11:19,2017-05-01 07:15:44,1,1,1,1,1,2,1,3,7,4,44.887,44.887,69.029,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,22.979,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,5,1,1,1,9,2,2,
R_73S6RyiztY3EtzP,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:16:10,2017-05-01 07:18:55,1,1,1,1,5,1,2,2,7,4,22.473,27.44,29.422,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.399,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,1,1,2,3,2,4,
R_3s60fMBCgUGKCiQ,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:16:37,2017-05-01 07:19:26,1,1,1,1,1,1,1,2,1,3,4.175,7.018,9.003,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.643,0,1,2,3,2,2,1,3,1,3,5,2,
R_1HnTiqLO03CbjNH,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:18:28,2017-05-01 07:22:00,1,1,1,1,1,1,2,1,1,5,50.158,52.346,56.761,4,1,NA,1,NA,NA,1,0,0,18.458,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,1,1,1,7,5,2,
R_3qK8U948rHqWvgm,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:19:56,2017-05-01 07:22:45,1,1,1,1,2,2,2,3,1,4,9.156,9.156,15.598,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.169,0,1,NA,NA,NA,NA,NA,3,2,2,2,1,3,1,9,5,2,
R_TbyPZaa00qGV82t,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:19:24,2017-05-01 07:23:08,1,1,1,1,2,1,2,4,6,5,14.045,15.034,21.637,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.289,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,1,3,1,6,5,2,
R_29bKnaf84kVGkil,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:20:56,2017-05-01 07:23:37,1,1,1,1,1,3,2,2,5,5,6.323,18.634,19.484,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.614,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,1,4,2,6,5,2,
R_3Ms9Rq6NR41aKFJ,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:22:29,2017-05-01 07:25:11,1,1,1,1,5,1,1,2,5,4,15.553,16.677,19.203,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.595,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,6,2,3,
R_2s71EgX08PGDUAz,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:23:24,2017-05-01 07:28:10,1,1,1,1,1,1,2,4,2,5,21.818,21.818,24.025,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29.304,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,1,5,2,3,5,3,
R_3F3eSHBo6pN09hp,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:33:29,2017-05-01 07:35:58,1,1,1,1,5,1,2,2,7,5,9.21,10.095,20.838,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.747,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,3,2,9,5,1,
R_1K20z7Y3d3wHcQJ,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:39:37,2017-05-01 07:42:03,1,1,1,1,5,1,1,2,7,5,13.661,14.54,23.437,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.779,0,1,NA,NA,NA,NA,NA,3,2,4,2,1,1,1,4,5,2,
R_1E1eE4vFfoGGRDm,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:47:24,2017-05-01 07:51:53,1,1,1,1,1,2,2,3,7,4,15.287,30.31,33.578,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.816,0,1,2,3,2,3,1,2,2,9,5,2,
R_1DISL1pkAx10ulZ,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:53:42,2017-05-01 07:56:44,1,1,1,1,5,2,2,2,7,3,25.247,35.974,37.308,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.751,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,1,2,1,5,5,2,
R_2498gugZR4yYQj2,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:54:48,2017-05-01 07:56:49,1,1,1,1,1,2,2,2,4,5,5.221,5.221,7.008,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.207,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,5,1,3,1,4,5,6,
R_2CEpf27zDluIm54,Default Response Set,Anonymous,NA,NA,0,2017-05-01 07:58:56,2017-05-01 08:07:18,1,1,1,1,1,2,2,3,4,4,68.767,68.767,70.396,1,1,NA,NA,NA,NA,1,0,0,26.147,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,1,4,1,3,5,3,トランプ大統領が雇用などについて、自国民を第一に考える点はある程度理解できる。 / 
R_D0nBHNsINsk2TDj,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:05:27,2017-05-01 08:08:37,1,1,1,1,1,2,2,3,7,4,30.837,52.501,53.264,10,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,15.71,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,3,2,9,4,6,特にないが、こういうアンケートで自分の意識を再認識することができた。
R_2SwPr8Ucz7vhEWx,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:06:33,2017-05-01 08:10:40,1,1,1,1,5,2,2,5,7,4,25.44,66.146,66.956,10,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.723,0,1,3,3,2,4,1,3,2,6,4,3,
R_1M4kRi9LW4ExY4t,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:11:10,2017-05-01 08:14:40,1,1,1,1,5,1,1,4,7,3,1.896,22.489,24.464,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.357,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,4,2,3,5,2,
R_31RDSzuld8LshTr,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:13:38,2017-05-01 08:17:59,1,1,1,1,5,1,2,4,7,5,18.847,22.597,28.478,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.204,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,1,3,2,3,5,3,特にありません。
R_3OjBKJwjxSm0hx0,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:15:13,2017-05-01 08:19:39,1,1,1,1,5,2,2,1,1,4,18.667,37.868,38.778,7,1,NA,1,NA,NA,1,0,0,25.398,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,5,1,2,2,2,3,3,
R_2TZumi1TU61Y98X,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:16:27,2017-05-01 08:19:47,1,1,1,1,4,1,2,2,7,3,15.713,16.672,17.865,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.965,0,1,NA,NA,NA,NA,NA,3,3,3,4,1,2,1,7,5,3,
R_1dowNaaxPo1Vkr6,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:13:55,2017-05-01 08:20:46,1,1,1,1,1,2,3,2,1,2,29.873,31.208,47.628,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,26.954,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,1,2,2,1,2,1,注意力を試されたり、事実ではない記述があったりと斬新なアンケートだと思いました。面白かったです。
R_2vdoQ84mkM2rD3B,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:18:42,2017-05-01 08:21:25,1,1,1,1,6,2,3,5,7,4,2.284,13.254,13.307,7,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14,5.852,6.526,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,1,2,2,5,3,4,
R_3Rx9xrJaTdfbBvT,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:21:49,2017-05-01 08:23:26,1,1,1,1,2,2,2,2,7,5,2.059,4.417,5.135,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.738,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,1,1,1,6,5,1,
R_31F9R3i9hnRUjT7,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:23:40,2017-05-01 08:24:39,1,1,1,1,1,4,3,1,1,2,1.247,2.046,2.465,4,NA,NA,NA,NA,1,1,0,0,6.369,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,1,2,3,5,3,
R_2PmRKylySpnJ7Oz,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:23:01,2017-05-01 08:26:23,1,1,1,1,2,1,2,4,7,5,28.585,41.651,42.559,11,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.038,0,1,NA,NA,NA,NA,NA,3,4,2,5,1,2,2,6,5,3,
R_ezzajWu44KsHTAl,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:26:42,2017-05-01 08:27:41,1,1,1,1,3,2,1,4,4,4,1.11,2.468,2.843,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.16,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,2,5,2,
R_1OUzoSPVSpoxooX,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:29:52,2017-05-01 08:31:22,1,1,1,1,2,4,1,5,5,5,1.598,4.421,5.164,4,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.737,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,8,5,2,
R_3QY2qwrZA5xoQHf,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:28:12,2017-05-01 08:31:43,1,1,1,1,5,1,1,1,1,5,28.743,28.743,30.045,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.191,0,1,1,1,1,2,1,1,1,4,5,3,
R_3MMVQUoXbfElObh,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:30:49,2017-05-01 08:33:30,1,1,1,1,1,2,2,3,7,3,15.819,15.819,16.611,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,0,15.846,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,1,2,2,5,5,3,
R_28SXqJ8Yq1jW5LG,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:26:07,2017-05-01 08:34:42,1,1,1,1,2,2,2,2,7,4,10.126,52.508,58.74,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,54.196,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,1,2,2,5,5,3,
R_tKRCfi0AVJRQ1gt,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:33:32,2017-05-01 08:34:48,1,1,1,1,4,1,4,2,4,5,0.995,1.88,2.53,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.362,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,2,4,5,2,
R_1BVCjQjvdcp2j7K,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:31:38,2017-05-01 08:37:05,1,1,1,1,5,1,2,1,7,5,37.237,39.157,60.792,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.794,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,2,1,2,2,2,
R_2U92fjTYc5NXikb,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:36:47,2017-05-01 08:38:05,1,1,1,1,4,1,1,2,1,5,5.937,7.545,8.298,4,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.029,0,1,1,1,1,2,1,2,2,3,5,2,
R_ctBKvZRI7rP7KSJ,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:37:56,2017-05-01 08:39:49,1,1,1,1,1,1,3,1,7,5,2.877,20.944,21.924,10,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.591,5.069,13.345,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,3,1,1,1,4,2,4,
R_2Cll734WddB1Azz,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:38:25,2017-05-01 08:40:57,1,1,1,1,1,2,3,3,7,4,6.685,7.95,8.418,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.981,4.981,15.926,1,1,NA,NA,NA,NA,NA,3,3,3,4,1,2,2,3,5,2,
R_2dM9OiXYq1YEe4C,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:40:30,2017-05-01 08:43:36,1,1,1,1,1,1,2,2,1,5,34.427,39.635,41.856,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.896,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,1,2,2,2,2,3,
R_rijtKRh0beE25wd,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:40:19,2017-05-01 08:43:43,1,1,1,1,1,1,1,3,7,3,14.372,28.345,29.951,7,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.716,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,5,1,2,2,3,5,3,
R_3CPMVoSnkCvFVvL,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:37:07,2017-05-01 08:44:00,1,1,1,1,5,1,1,3,1,4,28.666,30.322,32.475,2,1,NA,1,NA,NA,1,0,0,16.455,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,1,4,2,3,4,3,確かにトランプ大統領になってから、自分でも少しアメリカという国の見方が変わってかもしれません。好悪ではなく、アメリカが抱える現状の問題まで興味がわくようになりました。
R_3PY5pwWGxxtZan9,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:44:11,2017-05-01 08:45:22,1,1,1,1,3,4,1,2,1,2,1.352,1.97,2.781,4,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,6.318,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,2,2,5,2,
R_2CkqVv0PDUBN8ul,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:41:39,2017-05-01 08:46:12,1,1,1,1,2,3,2,2,7,4,26.16,37.319,40.902,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.347,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,1,3,2,9,2,1,
R_1pKmwot8WJlHvI9,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:42:02,2017-05-01 08:46:59,1,1,1,1,5,3,1,1,1,5,33.445,35.045,36.624,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.713,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,4,1,7,5,5,こういう国際政治関係の調査には今後も積極的に参加したいです。
R_Rw1MzFZs7sIMPkJ,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:43:57,2017-05-01 08:47:38,1,1,1,1,1,1,1,2,1,4,53.247,54.343,55.417,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.619,0,1,2,4,3,4,1,2,1,6,5,4,
R_z6ZEpn71NDezzl7,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:45:41,2017-05-01 08:47:50,1,1,1,1,1,3,5,5,7,2,6.506,8.377,12.036,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.112,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,1,2,2,6,5,2,ありがとうございました
R_1FOPsTp1Fa9Rx8F,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:44:14,2017-05-01 08:48:51,1,1,1,1,3,1,2,3,7,4,18.909,18.909,20.509,1,1,NA,NA,NA,NA,1,0,0,11.112,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,1,1,1,5,5,5,
R_3HZbFfbcrlC7M39,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:49:07,2017-05-01 08:50:36,1,1,1,1,3,1,3,1,1,5,1.112,1.849,3.985,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.437,0,1,NA,NA,NA,NA,NA,1,2,4,1,1,1,2,3,5,2,
R_1Kg4NxArP8KMZ1H,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:50:39,2017-05-01 08:53:47,1,1,1,1,1,2,2,1,1,5,12.288,12.288,16.153,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.057,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,1,2,1,3,5,6,
R_3asvReOCxDodAyd,Default Response Set,Anonymous,NA,NA,0,2017-05-01 08:53:21,2017-05-01 08:54:22,1,1,1,1,4,3,1,4,2,2,0.982,2.462,2.5,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.215,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,7,5,2,
